149,Billie Eilish kept her blonde hair transformation under wraps for months
149,Rahul Vaidya and Disha Parmar dress up in wedding finery but there is a twist
150,Ambulances to be used centrally for ferrying Covid patients
150,Goa seeks permission to vaccinate all tourism sector workers irrespective of age
151,Man booked for uploading woman’s pictures without consent
151,Mother kills 3-year-old daughter
152,Kremlin critic Alexei Navalny's supporters denied prison visit and detained
152,"Russia may be 'slowly killing' Alexei Navalny, says Amnesty International"
153,"Alderweireld, Aurier left out due to late return: Mourinho"
153,"Champions League: Eden Hazard not ready to face Liverpool, says Zinedine Zidane"
153,"Everton still in the hunt for European berth, says Ancelotti"
153,"PSG not out for revenge against Bayern, says boss Pochettino"
153,Tuchel seeks return of calm after Chelsea bust-up
154,"Jaishankar meets Russian counterpart in Delhi, discusses Putin's visit"
154,News updates from HT: Jaishankar meets Russian counterpart in Delhi
155,Full list of records & milestones Hardik Pandya can achieve in IPL 2021
155,IPL 2021: 5 lowest team totals in IPL history
155,T20 World Cup in India on track despite pandemic woes: ICC
156,'Being world No. 1 does not mean you can score 40-ball tons every time': Malan
156,'Seems to be a mid-table team': Aakash Chopra predicts RR's future in IPL 2021
156,Full list of records CSK captain MS Dhoni can achieve in IPL 2021
156,IPL 2021: Punjab Kings - Team profile and full squad
157,'Need for a lockdown': Gujarat HC tells state govt amid rising Covid-19 cases
157,"As new cases rise, police step up watch on Covid violators"
157,Covid: Gujarat imposes new curbs as HC says situation going ‘out of control’
157,Delhi announces night curfew. List of restrictions in other states
157,Delhi government imposes night curfew from 10pm to 5am till April 30
157,"Delhi mulls night curfew, PM Modi to meet CMs as wave surges"
157,Delhi’s test positivity rate past 5% mark after 124 days
157,Night curfew in Delhi: DM offices prepare as scramble for e-passes begin
157,Will I need an e-pass? Eateries will be open? Delhi night curfew FAQs answered
158,Gujarat government refutes Congress' Covid-19 pandemic mismanagement claims
158,India won't open Covid-19 vaccination for all. Official explains why
158,LIVE: Over 88 million Covid-19 vaccine doses administered in India so far
158,Over 79 million Covid-19 vaccine doses administered in India: Health ministry
159,India records highest single-day Covid-19 vaccine coverage yet
159,"Punjab records 72 Covid deaths in a day, highest this year"
160,Giving powers to housing society heads to tackle Covid gets mixed response in Pune
160,NCW chairperson discusses police's role in women safety with Rajasthan DGP
161,"B’luru logs over 3k new Covid cases, 18 deaths"
161,"News updates from HT: At 3,548 Covid-19 cases Delhi's daily tally dips slightly"
161,Resident bodies help govt implement Covid measures as cases surge
162,Cryptocurrency market cap hits record $2 trillion; Bitcoin's at $1.1 trillion
162,US disbursed over 150 million stimulus payments in Biden relief plan
163,"Fire at hardware shop in Gurugram, no casualty reported"
163,"Major fire breaks out Mumbai's Kurla, no injuries reported"
163,Militants open fire on security personnel in J&K's Shopian; no casualty reported
164,Covid-19: Noida admin asks residents to inform it about arrival of outsiders
164,Covid-19: Uttar Pradesh government sets rules for containment zones in Noida
165,FALSE: No truth to 45 people from Akshay Kumar’s Ram Setu crew testing Covid positive
165,IPL’s home test amid rising cases
166,"Kapil's fan wants to work with him, he says 'Mai to khud ghar pe baitha hun'"
166,Taarak Mehta Ka Ooltah Chashmah director reacts to fan’s request for new Dayaben
167,"LU, affiliated colleges closed till Apr 10 after 20 staff test positive"
167,NIELIT exam on Apr 11 amid corona spurt: LU in a fix
168,"Russian Olympic champions Silnov, Antyukh banned for doping"
168,Soccer-AFC bans Brazilian striker Jaja for four years over doping violation
169,Defamation case: Court likely to pronounce order on Kangana Ranaut’s plea today
169,Woman seeking FIR against Jharkhand CM in Bombay HC withdraws petition
170,Covid-19 second wave: HC asks authorities to ensure cent percent face masking
170,"With spike in cases, state government ropes in special teams for Ghaziabad, GB Nagar"
171,"Bollywood’s release calendar goes for a toss, yet again"
171,"Covid spell, spells bad days for Bollywood- again?"
171,Sooryavanshi release postponed indefinitely due to rise in COVID-19 cases
172,'Will win Bengal on one leg and Delhi on two': Mamata Banerjee
172,Sarbananda Sonowal confident of BJP-led alliance winning Assam assembly polls
173,"Beam from railway bridge falls on parked trucks, kills watchman in Delhi"
173,One killed as girder falls on parked trucks
173,UP man shot by Nepal cops dies in Lucknow hospital
174,"BCCI Apex Council meet agenda: Indian women's support staff, state T20 leagues"
174,Goa to belatedly implement new Motor Vehicle Act from May 1
175,AI can bring enormous changes in way we train and fight wars: IAF chief
175,"China capable of launching cyber-attacks against India, says CDS Gen Rawat"
176,Centre writes to Delhi govt on irregularities in Covid-19 vaccine beneficiaries
176,"Private schools tracking our social media accounts, allege parents"
177,IPL 2021: Who is RR's Jos Buttler's 'cute' workout companion? - WATCH
177,"Ludhiana nonagenarian shows the way, urges others to take the jab"
178,Co-Win’s error results in highest inoculation in a day in Noida
178,Covid-19 safety rules violated at New Delhi Railway Station
179,Anil Deshmukh moves Supreme Court against Bombay HC order directing CBI probe
179,CBI registers preliminary enquiry against Anil Deshmukh on HC order
179,"Deshmukh, Maha govt move SC against HC’s order for CBI probe"
179,Deshmukh’s exit: The start of Maharashtra Vikas Aghadi alliance’s troubles?
179,"EC notice to DMK's Udhayanidhi for remarks on Arun Jaitley, Sushma Swaraj"
179,"Maha CM accepts Deshmukh's resignation, Dilip Walse Patil takes charge"
179,"Maharashtra home minister Anil Deshmukh, facing corruption allegations, resigns"
179,Patil starts stint as Maharashtra home minister with a promise and appeal in SC
180,Gayle performs moonwalk on Michael Jackson’s track after finishing quarantine
180,Maxwell's Day out: RCB's
181,Maharashtra: Law colleges fear two first-year batches in 2021
181,"Swimming pools pile-up losses in Pune, professional swimmers hit"
182,'I was just hitting him for sixes': Hetmyer on facing India bowler in DC nets
182,Aakash Chopra names team which ‘can give competition to MI’ in IPL 2021
182,IPL 2021 | Reigning behemoth MI primed to crush all comers
182,IPL 2021: Delhi Capitals - Team profile and full squad
182,IPL 2021: Mumbai Indians - Team profile and full squad
182,Parthiv Patel wants MI to achieve 'biggest record' in IPL history
183,"Bumrah, Arjun, others sweat it out at the nets ahead of season opener - WATCH"
183,Dhoni steals the show in CSK’s intra-squad match ahead of IPL 2021 - WATCH
183,"Karthik names his ‘favourite partner’ in IPL, speaks about his batting position"
184,Lucknow University tightens COVID-19 restrictions
184,Nitish Kumar chairs high level meeting to review Covid-19 situation in Bihar
184,"Patna schools revert to online classes for new session, some are upset"
185,Abhishek Bachchan calls himself 'OTT ka Bachchan'
185,Abhishek Bachchan recalls Rishi Kapoor throwing a tantrum about Delhi-6's ending
185,"Amitabh to replace late Rishi Kapoor in The Intern remake, Deepika announces"
186,Here's how you can learn arts of the samurai on Zoom calls
186,Table Tennis | Sharath steps up Olympic preparation
187,Lone LJP MLA joins JD(U)
187,Lone Lok Janshakti Party MLA Raj Kumar Singh joins JD(U) in Bihar
188,BTSC Recruitment: Apply for 584 vacancies for fisheries officers and other posts
188,OPSC Recruitment: 92 vacancies notified for assistant soil conservation officers
189,"TN polls: Clad in PPE kit, Covid-19 positive Kanimozhi cast vote in Chennai"
189,Tripura CM Biplab Kumar Deb tests positive for Covid-19
190,3rd ODI: South Africa's Rassie van der Dussen ruled out of decider
190,Pakistan replaces injured Shadab with Zahid Mahmood for Zimbabwe T20Is
190,"Shadab Khan out of South Africa, Zimbabwe tours due to toe injury"
191,EU agency to share results of probe into AstraZeneca Covid-19 shot
191,Moderna Covid-19 vaccine rolled out in UK for the 1st time
192,Diary of a Wimpy Kid author Jeff Kinney's new book inspired by scary times
193,Night curfew back in Chandigarh
193,"Starting today, night curfew in Delhi from 10 pm to 5 am amid rising Covid cases"
193,"Starting today, night curfew in Delhi from 10pm to 5am amid rising Covid cases"
193,Will strictly enforce night curfew in Delhi: police
194,"Govt urges people to quit smoking, says increases vulnerability to Covid-19"
195,"Italy to allow fans at Euros, some other hosts yet to decide"
195,"Spain, Netherlands plan for fans at European Championship"
196,A timeline of Australia's Covid-19 vaccine plan mired in European back-and-forth
196,Australia short of 3 million AstraZeneca Covid-19 vaccine doses
197,K8 School is now powered by Discovery Education
198,Bihar tourism dept cancels all its April events amid rise in Covid cases
198,"Fearing second wave, Bihar tourism dept cancels all mega events"
199,Israel PM Netanyahu's trial resumes as parties weigh in on his fate
199,"Netanyahu's favours were 'currency', prosecutor says as corruption trial starts"
200,Jeegar Chauhan's inspiring journey from an outsider to mainstream producer
201,"Ashwin posts hilarious video with Rahane, Pant during DC photoshoot"
201,Specially-abled man’s video about acing life’s hurdles may leave you inspired
202,Parents’ protest over school fee spells trouble for Ludhiana commuters
202,Sambalpur univ students go on rampage demanding online semester exam
202,"Students and parents in Maharashtra ‘storm’ Twitter against offline SSC, HSC exams"
203,"Pulkit Samrat: If I am sitting at home in the lockdown despite giving a hit, what’s the point"
203,"Taapsee works hard for Shabaash Mithu, practises in open ground: 'No excuses'"
204,Bombay HC sets aside Bhalchandra Shirsat’s disqualification from BMC standing committee
204,HC seeks clarity on plan to demolish Lal Masjid
204,Tribunal reform ordinance upsets Congress
205,"Assembly Election 2021: Polling picks up as voting underway in 4 states, 1 UT"
205,Polling underway in Puducherry assembly elections
205,Tamil Nadu assembly election: Polling proceeds 'smoothly' with 40% voter turnout
206,"Akshay Kumar hospitalised after testing Covid-19 positive, shares health update"
206,"Bhumi tests Covid-19 positive, Kartik 'passes the baton' to her as he recovers"
206,Nushrratt goes into isolation after Akshay gets hospitalised for Covid-19
206,"Vicky Kaushal tests positive for Covid-19, in home quarantine"
207,"Covid-19 positive Farooq Abdullah getting better, tweets son Omar"
207,"Covid-19: Deve Gowda stable, eager for discharge, says hospital"
207,Shyam Thapa hospitalised after testing COVID-19 positive
208,Karan Johar remembers the time he 'flashed a smile with no mid life crisis pout'
208,Yash and Roohi literally fill Karan's shoes and prove posing is in their blood
209,"Pankaj Tripathi: My success and failure is not my personal anymore, it inspires others"
209,"Rana Daggubati on married life: Finally, I feel old and settled"
210,"Maharashtra notifies 269 sq. km. Kanhargaon Wildlife Sanctuary, state’s 50th"
210,Uttarakhand HC takes suo moto cognisance of alarming forest fires
211,"Allow citizens above 25 to get Covid jab, Maharashtra CM requests PM Modi"
211,"Allow citizens above 25 to get vax, CM requests PM"
211,Uddhav Thackeray urges PM Modi to lower the age bar for Covid vaccine to 25
212,Gold prices fall further today. Check rates in your city here
212,"Gold prices fall today, a day after increase. Check rates in your city here"
213,"Illicit liquor unit unearthed in Amritsar village, 3 held"
213,Pak-linked ISI terror module busted in Gujarat; three held
214,Truck landed on train track minute before deadly Taiwan crash
214,Workers clear last train from deadly crash site in Taiwan
215,Quad navies join France-led drills in Indian Ocean
215,Quad navies join France-led drills in Indian Ocean Region
216,"EVMs found at TMC leader’s house, 5 officials suspended"
216,"West Bengal: EVMs, VVPATs found from TMC leader's home, sector officer suspended"
216,"West Bengal: EVMs, VVPATs found in TMC leader’s house; sector officer suspended"
217,'Anil Deshmukh demanded
217,CBI team to reach Mumbai on Tuesday to probe Anil Deshmukh
217,"INX Media case: Delhi court exempts Chidambaram, son from personal appearance"
218,Covid-19: MP chief minister says not wearing masks amounts to 'crime'
218,Delhi CM Kejriwal asks PM Modi to remove age caps for Covid vaccinations
218,Jharkhand announces fresh curbs to tackle Covid-19
218,Karnataka health minister Sudhakar asks Centre for more doses of Covid vaccine
218,Open Covid-19 vaccination for all above 18: Medical association to PMO
219,"Karnataka bus strike from today, public transport likely to be affected"
219,News updates from HT: Karnataka bus strike from today
220,Retired teacher held for raping 19-year-old student in Hisar
220,Stepfather arrested in Kerala for murder of girl
220,Two girls raped in Amritsar
221,Centre asks its employees of 45 years and above to get vaccinated
221,Covid-19 vaccine eligibility expands to 16 and over in New York
222,'Passed 150 million': Joe Biden on Covid-19 vaccine doses administered in US
222,Biden to widen vaccination eligibility for all American adults
223,Don’t know if we’re ready for Asian Champions League: FC Goa coach Juan Ferrando
223,"Small-businesses, gym owners stare at losses during month-long restrictions"
224,'Don't think he needs much help': Ponting on new DC captain Pant
224,"'He’s an institution, there'll will be so much to learn from him'"
224,No place for DC's costliest buys of IPL 2021 in Chopra's ideal Delhi Capitals XI
224,Pant looking to ‘do something different’ in first game against Dhoni's CSK
224,Will Pant lead DC to their maiden IPL title? Kapil Dev gives fascinating answer
225,Anand Mahindra’s reply to small shop owner’s tweet is winning hearts
225,‘Are you an alien’: Elon Musk’s reply to Twitter user’s question sparks laughter
226,"Masks mandatory even while driving alone, rules Delhi high court"
227,Cash for judgement: ACB arrests Gaikwad’s associate in bribery case
227,ED arrests builder in NSEL case
228,Jammu and Kashmir: Rains in Valley following 3-day forecast for rains and snow
228,Thunderstorm in south Punjab leaves wheat growers worried
229,"Zeishan Quadri: The film industry was, is, and will remain biased"
230,"PM Modi urges people to vote in 'record numbers' in 4 states, 1 UT"
230,Panchayat polls: BJP releases second list
231,40-yr-old reservation demand conceded in TN: Is it working for PMK?
232,Fresh vaccine stock to arrive mid-April in Jharkhand
232,Nepal to administer Chinese vaccines to citizens from April 7
233,Colombia to extend Covid-19 restrictions as cases rise
233,Norwegian Cruises seeks permission from CDC to allow trips from US in July
234,Kolkata: Man held for making 'inappropriate comments' to judge over phone
234,One held for violent assault
235,"'Don't need Covid-19 vaccines, give us money': Afghan refugees to Pak govt"
235,"Experts see no link between Punjab Covid-19 surge, farm protest gatherings"
236,Arhtiyas won’t procure wheat if DBT payment mode not withdrawn
236,"Favour DBT, but Centre should defer it this wheat season: BKU (Ugrahan)"
237,Aviator EMF focuses on positive social impact in latest investments
237,India's air travel expected to double in next decade: Report
238,Inaaya plays with grandmom Sharmila as Soha looks on in new pic shared by Saba
238,Mira Kapoor throws back to stunning look in
239,TV fame Anupriya Parmar shooting her way through acting skill in Dhollywood
240,Covid-19: UK PM Johnson wants to make travel testing regime easy and cheap
241,"Life played a cruel joke, say kin of Ludhiana roof collapse victims"
242,Delhiwale: A roadside grave
243,Horoscope Today: Astrological prediction for April 6
243,Horoscope Today: Astrological prediction for April 7
244,DUTA organises outreach programme to create awareness about 12 DU colleges
244,"IIMC students demand to open campus, waive off fees"
245,Next round of military talks on LAC row likely on April 9
245,"Post Quad summit, India-China military talks on LAC friction possible on April 9"
246,Females in pain not taken as seriously as male patients: Study
247,1 more Maharashtra min will resign in 8 days: State BJP chief
247,Maharashtra BJP chief says one more MVA minister will resign in 8 days
248,Bombay HC says ByteDance should deposit $11 million in tax evasion case
248,Malaysia’s former PM Najib served with bankruptcy notice over tax bill
249,Aditi finishes T-67th at 2021 ANA Inspiration
249,Lahiri grabs first Top-5 since 2017 at Texas; Spieth wins after 3 years
250,Indian women lose 0-1 to Uzbekistan in football friendly
251,Amit Shah says BJP will win 63-68 seats in first three phases in Bengal
251,Kerala polls: LDF broadens its poll alliance to break trend and return to power
252,IPL 2021: Sunrisers Hyderabad - Team profile and full squad
252,Tennis | Yuki gears up for U.S. Challengers
253,"BJP to retain Assam, high voting signals pro-incumbency: Jitendra Singh"
253,"News updates from HT: 'Confident of winning by big margin', says E Sreedharan"
253,Shashi Tharoor says high voter turnout in Kerala polls indicates UDF victory
253,Tamil Nadu elections: Congress leader Karti Chidambaram cast vote in Sivaganga
253,‘Metro Man’ confident of winning by big margin as polling begins in Kerala
254,"European medicine agency says AZ Covid vaccine, rare blood clots in brain linked"
254,WHO does not back vaccination passports for now: Spokeswoman
255,"'Delhi Police will strictly enforce night curfew, issue fresh passes': PRO"
255,'I have just one request': Preity Zinta asks paps to follow Covid norms
255,16 prisoners flee from Jodhpur jail after throwing chilli powder on guards
255,Actors Vicky Kaushal and Bhumi Pednekar test positive for Covid-19
255,"Anushka Sharma lifts Virat Kohli off floor in new video, watch duo's reaction"
255,Bengal polls: BJP worker's mother allegedly killed by TMC in Hooghly's Goghat
255,"Bihar Board class 10 results: Pooja Kumari, Shubhdarshini among toppers of BSEB"
255,Bombay HC orders CBI probe against Anil Deshmukh; Fadnavis questions CM Uddhav
255,"Chhattisgarh: 'Missing jawan could be in Naxals' captivity,' says Bastar IG"
255,Covid update: Delhi night curfew rules; Centre on vaccination eligibility
255,Covid update: Kareena's
255,Covid vaccine: Jail inmates get the jab at Gwalior central prison amid surge
255,Covid-19: Why is vaccination not open for all in India? Health Secretary answers
255,"Covid: 58% of active cases in India are from Maharashtra, says health secretary"
255,Delhi: 50-year-old man dies after beam of under-construction bridge collapses
255,"Dharmendra Pradhan, US special envoy John Kerry discuss energy & other issues"
255,"Gauri Khan switches on work mode, Preity Zinta at Hrithik Roshan's residence"
255,India's latest feat: Arch of world's highest rail bridge completed in J&K
255,Indore: Policemen allegedly thrash mask-less man; cop says viral video edited
255,Katrina Kaif under home quarantine after testing positive for Covid-19
255,"Kerala polls: Congress' fight for survival after 'G23' rebellion, Bihar debacle"
255,Kerala: Why opinion polls predicting LDF win may be wrong | Poll Baazi
255,"Leopard falls in 40-feet-deep well in Pune, finally pulled out by rescuers"
255,Maharashtra HM Anil Deshmukh resigns hours after HC ordered CBI probe
255,Night curfew imposed in Delhi till April 30 | All you need to know
255,"Nora Fatehi pulls a Kim Kardashian, wears basic top, cycling shorts and heels"
255,PHOTOS: JFK Library archives will help bring Ernest Hemingway to life
255,"Photos: After Maharashtra, Delhi imposes night curfew amid rising Covid-19 cases"
255,Photos: China registers highest daily Covid-19 case jump in over 2 months
255,Photos: India records highest single-day spike of Covid-19 cases ever
255,Photos: Training opens 'a window of hope' for traditional Albanian rug-weavers
255,"Pooja Hegde's chic baggy jumpsuit is the twist you did not know you needed, pics"
255,"Prakash Javadekar, Biden’s special envoy John Kerry discuss ‘climate finance’"
255,"RBI Monetary Policy: Repo rate, reverse repo rate remain unchanged"
255,RBI retains GDP growth projection at 10.5% for FY 2021-22
255,Rafale | 'How much bribery...' asks Congress after French report; BJP responds
255,Rahul Gandhi calls Chhattisgarh anti-Naxal op ‘poorly designed’; BJP slams CM
255,Russia to make military tech in India? Sergey Lavrov answers during Delhi trip
255,"Tamil Nadu Assembly polls: Rajinikanth, Kamal Haasan cast their votes in Chennai"
255,"Tamil Nadu polls: Actor Vijay cycles his way to polling booth, video goes viral"
255,Taslima Nasreen’s tweet on Moeen Ali sparks row; England cricketers lash out
255,UP CM Yogi announces ex-gratia for kin of jawan killed in Chhattisgarh encounter
255,Watch: Amit Shah eats at rickshaw puller's house; TMC defector's 'bhatija' jibe
255,"Watch: Amit Shah, Bhupesh Baghel pay respect to martyrs in Chhattisgarh"
255,Watch: CCTV shows Sachin Vaze going to train station day before Mansukh's death
255,"Watch: DMK’s Kanimozhi, Covid-19 positive, votes wearing PPE kit in Chennai"
255,Watch: IAF chopper lifts water in bucket to douse forest fire in Uttarakhand
255,Watch: India sends back Pakistani resident via Teethwal crossing in J&K
255,"Watch: Leopard strays into Jammu locality, injures three before being captured"
255,"Watch: Major fire breaks out at market in Mumbai's Kurla, no death reported"
255,"Watch: Presence of terrorists suspected, Srinagar's Gulab Bagh cordoned off"
255,"Watch: Relatives of woman, who died of Covid, vandalise hospital; 10 arrested"
255,"Watch: Threat email against Amit Shah, Yogi Adityanath received by CRPF"
255,Watch: UP CM Yogi gets first dose of Covid vaccine; urges people to follow norms
255,"Watch: Vandalism, arson by mob in Bihar's Sasaram as cops enforce Covid rules"
255,West Bengal polls: EVMs & VVPATs found at TMC leader’s residence in Uluberia
255,West Bengal: Media persons allege ‘pushing’ by security at polling booth
255,What Delhiites think about wearing face mask even while driving alone | Covid
255,"Will BJP be vote-cutter, king-maker, or stage major upset? Decoding Kerala polls"
255,‘All adults in US eligible for Covid vaccination from April 19’: Joe Biden
255,‘BJP knows TMC is losing election because…’: PM Modi mocks Mamata Banerjee
255,‘BJP means freedom from dynastic politics’: PM Modi on party’s foundation day
255,‘Covid second wave mostly infecting young adults and children’: LNJP MD
255,‘Even Donald Trump didn’t go this far’: Mamata Banerjee attacks PM Modi
255,"‘False narratives against CAA, farm laws a well planned conspiracy’: PM Modi"
255,"‘Govt will welcome surrendered Naxals, but no option if…’: Amit Shah"
255,‘IPL 2021 to go ahead with restrictions in Mumbai’: Nawab Malik confirms
255,‘If Abhinandan was brought back from Pak…’: Missing CRPF jawan’s kin to govt
255,"‘India getting job done on climate, pushing the curve’: John Kerry"
255,‘India-Russia dialogue at sustainable highest': Lavrov meets EAM Jaishankar
255,"‘Missing jawan in our captivity,’ claim Maoists; set conditions for his release"
255,"‘Mumbai facing Covid vaccine shortage, stock may exhaust in 2-3 days’: Mayor"
255,‘No shortage of Covid Vaccine in any part of the country’: Harsh Vardhan
255,‘PM Modi will also sell the country soon’: Mamata Banerjee attacks Centre
255,‘Spoke to Akshay Kumar after he tested Covid positive’: Riteish Deshmukh
255,‘Uddhav has forfeited moral authority to govern’: BJP after Deshmukh resigns
255,‘Will turn into a tsunami…’: Congress warns Modi govt over Covid second wave
255,‘Will win Bengal on one leg & Delhi on two’: Mamata Banerjee’s dare to BJP
255,‘Will win battle against Naxals’: Amit Shah & Baghel hold top level meeting
256,"After French report on Rafale payment, Congress demands independent inquiry"
256,Dassault paid 1 million euros to ‘middleman’ in Rafale deal: French media
256,"Rafale deal: Cong, BJP trade barbs as report says €1 mn paid to ‘middleman’"
257,Most travellers postponing trips due to rise in Covid-19 cases: Portals
258,Maoist attack: How Sikh jawan took off turban to help wounded colleague
258,Maoist attack: Sikh jawan uses turban to help injured colleague
259,"Waste to art: Imitations of Sarnath Stupa, Taj Mahal and Ganga ghat installed at Mahamaya Flyover in Noida"
260,"Attack on Unnao Judge: Bar Council submits probe report, seeks explanation from lawyers involved"
260,SC raps CBI over delay in filing appeal in graft case
261,Kangana reacts as fan recreates her ‘flag-bearer of nepotism’ moment from KWK
261,"Kareena Kapoor makes simple request to fans amid rising Covid-19 cases, see pic"
261,"Snehil Dixit Mehra spots Cristiano Ronaldo, posts clip with DDLJ's ‘palat’ twist"
262,"Hina Khan is an ethereal bride in lehenga named after her, it costs"
262,When Sushmita recalled incident where 15-year-old misbehaved with her in public
263,Covid-19: Gujarat government orders 3 lakh Remdesivir injections
263,News updates from HT at 1 pm: Zydus Cadila seeks DCGI nod for Covid-19 drug
263,Zydus Cadila seeks DCGI nod for use of hepatitis drug for Covid-19 treatment
263,Zydus Cadila seeks regulatory approval for Covid-19 drug
264,Covid-19 positivity rate in Delhi above 5%: Why it's a matter of concern?
264,"Night curfew imposed in Delhi from today. Here's what's allowed, what's not"
264,Night curfew in Delhi to control Covid-19 spread. See pictures
265,The gulf between Delhi and Moscow
265,US asks Russia to explain 'provocations' on Ukraine border: State Department
266,"11,000 fresh Covid cases in Pune district as vaccination numbers fall"
266,Former India wicketkeeper and MI scout Kiran More tests positive for Covid-19
266,"Mohali clocks 501 Covid cases, tricity breaches 900 mark"
266,"Over 10,000 new Covid cases in Mumbai again; Maharashtra tally up by nearly 60K"
266,"Pune district reports 8,211 new Covid cases, six deaths"
266,State logs over 1k cases for first time this year; Ranchi positivity rate at 18%
266,What is driving India’s second Covid-19 wave?
267,Anomalies in UPSSSC recruitment: SIT arrests 11
267,Five more arrested for Mar 27 attack on BJP MLA
267,"Madhubani killings: Kingpin arrested, top cop rules out caste angle"
267,"Madhubani massacre case main accused arrested, links with BJP MLA alleged"
268,"Kerala polls: police personnel, central forces, drones deployed for security"
268,"Polling for 404 seats in south ends, high voter turnout"
268,"Polling in Tamil Nadu proceeds smoothly, sporadic violence in Kerala"
268,Tripura district council polls begin amid tight security
269,"Sensex climbs 300 points after RBI policy outcome; Nifty jumps over 14,750 level"
269,"Sensex closes 460 points higher at 49,661, Nifty above 14,800"
269,"Sensex rebounds over 300 points after opening in red, Nifty up by over 99 points"
270,Kim Kardashian joins the billionaire club
270,"Mukesh Ambani India's richest in Forbes list, Gautam Adani 2nd"
271,"Study of Astra vaccinations in children is paused, Oxford says"
271,Study of AstraZeneca vaccinations in children is paused: Oxford University
272,Explained: Minneapolis chief seeks to reform police department
272,Minneapolis police chief testifies Chauvin violated policy in Floyd arrest
273,Minister rules out lock-down or night curfew
273,"Situation in neighbouring Maharashtra, Karnataka being monitored: Goa CM"
274,"At stake, the future of the Indian polity | HT Editorial"
274,"Polling to take place in Kerala on Tuesday; UDF, LDF, NDA in triangular contest"
275,Assam: Magnitude 2.7 earthquake strikes Tinsukia
275,"Tremors rattle Himachal’s Chamba, Lahaul and Spiti districts"
276,AIADMK moves EC to revoke polls in 5 key seats
276,Congress demands re-polling in Taliparamba
277,"Amid rising Covid cases, IMF raises India outlook"
277,Jharkhand to get 12 lakh vaccine doses in 2 days
278,Bengal polls: 205 candidates will fight it out at 31 seats in third phase
278,Stage set for third phase of polls in 31 South Bengal seats
279,Biden's economic plan gets boost from Senate procedural ruling
279,White House aims to create legal ways for Central Americans to migrate: US envoy
280,"'Govt exported 64.5m Covid-19 vaccines, haven't inoculated these many here': AAP"
280,AAP hits out at BJP for Covid-19 vaccine exports
281,Galat video: Rubina Dilaik gets fooled in love. Watch here
281,"Hollywood's Andy Long joins Liger team for stunt choreography, Ananya rejoices"
282,"Sam L Wright is a young entrepreneur, skyrocketing brands and their credibility"
283,"Karnataka govt rules out negotiations with RTC workers, warns against strike"
283,"RTC strike: Decision on invoking ESMA depending on situation, says Karnataka CM"
284,"Div commissioner asks state govt for additional 165 regular ventilators, 22 paediatric ventilators"
284,PMC to procure Remdesivir injections
285,"Covid-19 surge: Harsh Vardhan to meet health ministers of 11 states, UTs"
285,Health minister says Covid-19 surge can be contained if people follow rules
285,News updates from HT: Health minister says follow Covid rules to contain surge
286,Delhi Metro to only allow essential workers in trains after 10pm due to curfew
287,'He was street-smart in making bully of Fakhar Zaman': Kaneria on the run-out
287,'So it's not funny that batsman stopped running instead of completing the run?'
288,"MCG to introduce 2,000 e-rickshaws, will hold meeting with owners of diesel autos"
288,"RTA announces subsidies, scrap costs to replace old diesel autos with e-rickshaws"
289,"Cable work, manual traffic management results in 4-km traffic snarl on Dwarka Link Road"
289,Commuters troubled as part of CISF Road overflooded due to water pipeline damage
290,"Fadnavis writes to Maharashtra CM, calls for relaxation of curbs"
290,Maharashtra traders give ultimatum to CM Uddhav Thackeray to withdraw shutdown
291,"Actor Vijay cycles his way to the polling booth, watch"
292,"30-kg heroin seized along border in Tarn Taran, Pak smuggler held"
292,"Pak smuggler shot dead, 22-kg heroin, 2 AK-47 rifles seized at Amritsar border"
293,"News updates from HT: Video claims 50,000 Covid-19 deaths in India, WHO denies"
293,"Video claims 50,000 Covid-19 deaths in India by April 15, WHO says it's fake"
294,'Will fix rates for Covid-19 treatment in hospitals': CM Shivraj Singh Chouhan
294,"Amid rise in Covid-19 cases, Delhi govt orders increase in hospital beds"
294,"Govt orders additional 4,857 beds in hospitals as cases surge"
295,Madhubani killings: Caste militias in spotlight again
295,"Madhubani killings: RJD, Cong raise the heat"
295,Nitish Kumar vows to spare no one in Madhubani killings as criticism mounts
296,Lend the warmth of your heart to keep strays cool this summer
297,Best buy under
297,Samsung F12 launched with True 48MP Quad Cam and 90Hz Display under
298,Assam records 84.96% turnout in Phase 3 of polls
298,"With high turnouts, polls close in Assam, Kerala, Tamil Nadu and Puducherry"
299,Election promises bring no relief for stressed Tiruppur textile units
299,Elections promise no relief for Tiruppur’s stressed textile industry
300,Bhandup mall administrator gets relief
300,"Mumbai sees deserted streets, chaos on Day 1 of partial lockdown"
301,Could Chhattisgarh’s U-type Maoist ambush have been averted?
301,Decisive turn in fight against Maoists: Amit Shah
301,Fight against Maoists will continue at quicker pace: Chhattisgarh CM
301,"Govt will end Maoist menace, says Amit Shah on Chhattisgarh visit"
301,"Maoists issue statement, say their fight not against security forces"
301,"We will win in the end, says Amit Shah after Chhattisgarh anti-Maoist Op meet"
302,Kareena Kapoor is ready for a workout session but reveals she wants a tan
302,"Shraddha Kapoor looks fresh as a flower in beaded crop top, blush pink cape set"
302,Shraddha Kapoor treats fans to sunkissed pictures from Maldives
303,"As Bengal gears up for phase 3 polls, Covid-19 cases shoot up"
303,"Cases spike in Bengal amid election season, officials say norms flouted"
